"","Company","debt","assets","bps","ni_bef_tax","ni_aft_tax","shares_out","revenue","rnd","roa","Year","ESG.Score","ESG.Combined.Score","ESG.Controversies.Score","res_use_score","emis_score","env_inno_score","workf_score","hum_r_score","comm_score","prod_score","mgmt_score","shar_score","csrs_score","Quarter_year","Price","Date","Sector","nips","ltda","rdps","w_res","w_emis","w_inno","w_work","w_hum","w_comm","w_prod","w_mgmt","w_shar","w_csrs","weights_sum","primary_csr_score","weights_sum_sec","secondary_csr_score"
"55","ABBV.N",2.949e+10,5.372e+10,-17.4,1.776e+09,1.354e+09,1617358610,5.958e+09,9.46e+08,2.54,2016,75.80193193,75.80193193,93.18181818,83.88888889,63.79310345,21.05263158,94.04761905,86.02941176,87.6984127,89.22413793,63.12957383,49.61256995,77,2016.1,57.12,2016-03-31,"Healthcare",0.837167460344493,0.548957557706627,0.584904296518383,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,65.7906247502381,0.16,94.04761905
"56","ABBV.N",2.924e+10,5.305e+10,-17.97,1.924e+09,1.517e+09,1609892940,6.4e+09,8.91e+08,2.81,2015,67.51599523,67.51599523,100,77.16049383,54.48717949,23.52941176,87.05357143,83.33333333,77.23214286,66.5,53.6380597,43.00373134,78.41666667,2015.4,59.24,2015-12-31,"Healthcare",0.942298684780865,0.551178133836004,0.553452951970831,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.2478156182143,0.16,87.05357143
"57","ABBV.N",3.1359e+10,5.4832e+10,-17.25,1.647e+09,1.239e+09,1634746920,5.944e+09,1.418e+09,2.28,2015,67.51599523,67.51599523,100,77.16049383,54.48717949,23.52941176,87.05357143,83.33333333,77.23214286,66.5,53.6380597,43.00373134,78.41666667,2015.3,54.41,2015-09-30,"Healthcare",0.757915482110222,0.571910563174788,0.86741255337554,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.2478156182143,0.16,87.05357143
"58","ABBV.N",2.7116e+10,5.3855e+10,-16.7,1.678e+09,1.366e+09,1655276340,5.475e+09,9.81e+08,3.39,2015,67.51599523,67.51599523,100,77.16049383,54.48717949,23.52941176,87.05357143,83.33333333,77.23214286,66.5,53.6380597,43.00373134,78.41666667,2015.2,67.19,2015-06-30,"Healthcare",0.825239850887979,0.503500139262835,0.592650288229215,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.2478156182143,0.16,87.05357143
"59","ABBV.N",1.0683e+10,2.6699e+10,-3.54,1.396e+09,1.022e+09,1593076100,5.04e+09,8.11e+08,3.77,2015,67.51599523,67.51599523,100,77.16049383,54.48717949,23.52941176,87.05357143,83.33333333,77.23214286,66.5,53.6380597,43.00373134,78.41666667,2015.1,58.54,2015-03-31,"Healthcare",0.641526164380973,0.400127345593468,0.509078003241653,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,58.2478156182143,0.16,87.05357143
"60","ABBV.N",1.0538e+10,2.7513e+10,-3.54,-1.037e+09,-8.1e+08,1591389330,5.452e+09,8.79e+08,-2.89,2014,62.2379753,62.2379753,88.23529412,71.91780822,47.72727273,21.05263158,66.84782609,82.69230769,72.77777778,62.19512195,50.36307054,42.16804979,79.96289425,2014.4,65.44,2014-12-31,"Healthcare",-0.508989211332716,0.383018936502744,0.552347551557355,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,54.7263486186905,0.16,66.84782609
"61","ABBV.N",1.4469e+10,2.8454e+10,-1.82,6.87e+08,5.06e+08,1593265380,5.019e+09,8.12e+08,1.76,2014,62.2379753,62.2379753,88.23529412,71.91780822,47.72727273,21.05263158,66.84782609,82.69230769,72.77777778,62.19512195,50.36307054,42.16804979,79.96289425,2014.3,57.76,2014-09-30,"Healthcare",0.317586766367823,0.508504955366557,0.509645166582356,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,54.7263486186905,0.16,66.84782609
"62","ABBV.N",1.447e+10,2.9045e+10,-1.71,1.433e+09,1.098e+09,1591699120,4.926e+09,8.34e+08,3.81,2014,62.2379753,62.2379753,88.23529412,71.91780822,47.72727273,21.05263158,66.84782609,82.69230769,72.77777778,62.19512195,50.36307054,42.16804979,79.96289425,2014.2,56.44,2014-06-30,"Healthcare",0.689828866651632,0.498192459975899,0.523968374123371,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,54.7263486186905,0.16,66.84782609
"63","ABBV.N",1.4386e+10,2.8657e+10,-2.12,1.286e+09,9.8e+08,1590066460,4.563e+09,7.72e+08,3.39,2014,62.2379753,62.2379753,88.23529412,71.91780822,47.72727273,21.05263158,66.84782609,82.69230769,72.77777778,62.19512195,50.36307054,42.16804979,79.96289425,2014.1,51.4,2014-03-31,"Healthcare",0.61632643958794,0.502006490560771,0.485514297308051,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,54.7263486186905,0.16,66.84782609
"64","ABBV.N",1.4292e+10,2.9198e+10,-2.32,1.439e+09,1.128e+09,1587360560,5.111e+09,7.83e+08,3.93,2013,44.90888602,44.90888602,100,54.22535211,39.84375,0,44.25287356,72.44897959,76.78571429,10.75949367,26.34575569,45.60041408,63.95985401,2013.4,52.81,2013-12-31,"Healthcare",0.71061359871509,0.489485581204192,0.493271673576166,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,38.0692625129762,0.16,44.25287356
"65","ABBV.N",1.4375e+10,2.8252e+10,-2.91,1.286e+09,9.64e+08,1587761680,4.658e+09,7.14e+08,3.43,2013,44.90888602,44.90888602,100,54.22535211,39.84375,0,44.25287356,72.44897959,76.78571429,10.75949367,26.34575569,45.60041408,63.95985401,2013.3,44.73,2013-09-30,"Healthcare",0.607144014207472,0.508813535324933,0.449689653676489,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,38.0692625129762,0.16,44.25287356
"66","ABBV.N",1.4326e+10,2.791e+10,-2.94,1.368e+09,1.068e+09,1585428720,4.692e+09,7.09e+08,3.88,2013,44.90888602,44.90888602,100,54.22535211,39.84375,0,44.25287356,72.44897959,76.78571429,10.75949367,26.34575569,45.60041408,63.95985401,2013.2,41.34,2013-06-30,"Healthcare",0.67363482604251,0.513292726621283,0.447197651370917,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,38.0692625129762,0.16,44.25287356
"67","ABBV.N",1.4601e+10,2.7169e+10,-3.32,1.239e+09,9.68e+08,1583729110,4.329e+09,6.34e+08,3.57,2013,44.90888602,44.90888602,100,54.22535211,39.84375,0,44.25287356,72.44897959,76.78571429,10.75949367,26.34575569,45.60041408,63.95985401,2013.1,40.78,2013-03-31,"Healthcare",0.611215639017963,0.537413964444772,0.400320986712178,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,38.0692625129762,0.16,44.25287356
"68","ABMD.OQ",15750000,500964000,8.56,25826000,15432000,43507810,114674000,16349000,3.16,2016,21.28422549,21.28422549,100,0,0,0,47.08029197,0,62.40875912,0,31.44640551,28.51915626,0,2016.4,112.68,2016-12-31,"Healthcare",0.354694938678826,0.0314393848659784,0.375771614337748,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,15.4331651365476,0.16,47.08029197
"69","ABMD.OQ",15961000,474898000,8.09,14736000,8875000,43333610,102955000,18052000,1.96,2016,21.28422549,21.28422549,100,0,0,0,47.08029197,0,62.40875912,0,31.44640551,28.51915626,0,2016.3,128.58,2016-09-30,"Healthcare",0.204806384697698,0.0336093224229203,0.416581955669052,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,15.4331651365476,0.16,47.08029197
"70","ABMD.OQ",0,429312000,7.67,21425000,12910000,43008100,102995000,15660000,3.03,2016,21.28422549,21.28422549,100,0,0,0,47.08029197,0,62.40875912,0,31.44640551,28.51915626,0,2016.2,109.29,2016-06-30,"Healthcare",0.300176013355624,0,0.364117456944157,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,15.4331651365476,0.16,47.08029197
"71","ABMD.OQ",0,423931000,7.52,20227000,10998000,42596230,93957000,14225000,2.7,2016,21.28422549,21.28422549,100,0,0,0,47.08029197,0,62.40875912,0,31.44640551,28.51915626,0,2016.1,94.81,2016-03-31,"Healthcare",0.258191863458339,0,0.333949741561636,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,15.4331651365476,0.16,47.08029197
"72","ABT.N",2.0681e+10,5.2666e+10,5.65,8.75e+08,7.65e+08,1472869210,5.333e+09,3.63e+08,1.66,2016,82.76391894,66.38195947,50,86.92307692,91.17647059,0,95.98540146,75.37313433,96.71532847,79.61538462,90.8523461,92.48816186,84.76923077,2016.4,38.41,2016-12-31,"Healthcare",0.519394386688279,0.392682185850454,0.246457728585419,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.0899305377381,0.16,95.98540146
"73","ABT.N",5.975e+09,3.9497e+10,5.63,-1.79e+08,-3.57e+08,1472309520,5.302e+09,3.52e+08,-0.9,2016,82.76391894,66.38195947,50,86.92307692,91.17647059,0,95.98540146,75.37313433,96.71532847,79.61538462,90.8523461,92.48816186,84.76923077,2016.3,42.29,2016-09-30,"Healthcare",-0.24247618802329,0.151277312200927,0.239080162980947,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.0899305377381,0.16,95.98540146
"74","ABT.N",6.016e+09,3.9831e+10,3.82,7.15e+08,5.99e+08,1469995420,5.333e+09,3.48e+08,1.51,2016,82.76391894,66.38195947,50,86.92307692,91.17647059,0,95.98540146,75.37313433,96.71532847,79.61538462,90.8523461,92.48816186,84.76923077,2016.2,39.31,2016-06-30,"Healthcare",0.407484262774098,0.151038136125129,0.236735431461412,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.0899305377381,0.16,95.98540146
"75","ABT.N",5.977e+09,3.9637e+10,3.74,2e+06,5.6e+07,1469152030,4.885e+09,3.79e+08,0.14,2016,82.76391894,66.38195947,50,86.92307692,91.17647059,0,95.98540146,75.37313433,96.71532847,79.61538462,90.8523461,92.48816186,84.76923077,2016.1,41.83,2016-03-31,"Healthcare",0.0381172260300386,0.150793450563867,0.257971940453297,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.0899305377381,0.16,95.98540146
"76","ABT.N",5.871e+09,4.1247e+10,4.08,8.3e+08,6.95e+08,1472665050,5.188e+09,3.75e+08,1.68,2015,79.99737466,70.55424289,61.11111111,88.79310345,84.375,0,97.2826087,71,95.10869565,74.71264368,85.85199005,93.12810945,84.91666667,2015.4,44.91,2015-12-31,"Healthcare",0.47193351943811,0.142337624554513,0.25464038818603,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,74.4975212622024,0.16,97.2826087
"77","ABT.N",5.953e+09,4.1725e+10,3.7,7.14e+08,5.96e+08,1491719890,5.15e+09,3.38e+08,1.39,2015,79.99737466,70.55424289,61.11111111,88.79310345,84.375,0,97.2826087,71,95.10869565,74.71264368,85.85199005,93.12810945,84.91666667,2015.3,40.22,2015-09-30,"Healthcare",0.399538816902146,0.142672258837627,0.226584094149204,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,74.4975212622024,0.16,97.2826087
"78","ABT.N",5.862e+09,4.4125e+10,4.92,9.86e+08,7.86e+08,1490441470,5.17e+09,3.45e+08,1.8,2015,79.99737466,70.55424289,61.11111111,88.79310345,84.375,0,97.2826087,71,95.10869565,74.71264368,85.85199005,93.12810945,84.91666667,2015.2,49.08,2015-06-30,"Healthcare",0.527360527616022,0.132849858356941,0.231475040747491,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,74.4975212622024,0.16,97.2826087
"79","ABT.N",5.931e+09,4.3095e+10,4.06,6.53e+08,5.29e+08,1488757320,4.897e+09,3.13e+08,1.26,2015,79.99737466,70.55424289,61.11111111,88.79310345,84.375,0,97.2826087,71,95.10869565,74.71264368,85.85199005,93.12810945,84.91666667,2015.1,46.33,2015-03-31,"Healthcare",0.355329906958913,0.137626174730247,0.210242459126918,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,74.4975212622024,0.16,97.2826087
"80","ABT.N",3.393e+09,4.1207e+10,3.47,8.02e+08,6.32e+08,1515122880,5.29e+09,3.46e+08,1.51,2014,73.47853808,58.16784047,42.85714286,85.55555556,71.25,0,92.96875,80.26315789,97.65625,67.79661017,63.12240664,89.78215768,86.45640074,2014.4,45.02,2014-12-31,"Healthcare",0.417127883383294,0.0823403790618099,0.228364315902879,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,67.02352650125,0.16,92.96875
"81","ABT.N",3.719e+09,4.2514e+10,4.48,7.15e+08,4.38e+08,1505790590,5.079e+09,3.05e+08,1.04,2014,73.47853808,58.16784047,42.85714286,85.55555556,71.25,0,92.96875,80.26315789,97.65625,67.79661017,63.12240664,89.78215768,86.45640074,2014.3,41.59,2014-09-30,"Healthcare",0.290877099982409,0.0874770663781343,0.202551405238892,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,67.02352650125,0.16,92.96875
"82","ABT.N",3.403e+09,4.1475e+10,5.6,6.58e+08,4.25e+08,1503699030,5.057e+09,3.1e+08,1.02,2014,73.47853808,58.16784047,42.85714286,85.55555556,71.25,0,92.96875,80.26315789,97.65625,67.79661017,63.12240664,89.78215768,86.45640074,2014.2,40.9,2014-06-30,"Healthcare",0.28263634645026,0.0820494273658831,0.206158276234307,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,67.02352650125,0.16,92.96875
"83","ABT.N",3.387e+09,4.1662e+10,5.32,3.41e+08,2.24e+08,1501938540,4.755e+09,3.69e+08,0.53,2014,73.47853808,58.16784047,42.85714286,85.55555556,71.25,0,92.96875,80.26315789,97.65625,67.79661017,63.12240664,89.78215768,86.45640074,2014.1,38.51,2014-03-31,"Healthcare",0.14914059000044,0.0812971052757909,0.245682489777511,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,67.02352650125,0.16,92.96875
"84","ABT.N",3.388e+09,4.2953e+10,6.24,6.08e+08,4.84e+08,1548098290,5.014e+09,3.59e+08,1.11,2013,77.11763623,49.80881812,22.5,79.78723404,84.52380952,0,89.84375,83.82352941,86.29032258,90.6779661,66.09730849,95.39337474,85.03649635,2013.4,38.33,2013-12-31,"Healthcare",0.312641647579108,0.0788769119735525,0.231897420415082,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,70.2438837194048,0.16,89.84375
"85","ABT.N",3403069000,44132477000,5.2,4.81e+08,6.44e+08,1546185650,4.825e+09,3.39e+08,1.48,2013,77.11763623,49.80881812,22.5,79.78723404,84.52380952,0,89.84375,83.82352941,86.29032258,90.6779661,66.09730849,95.39337474,85.03649635,2013.3,33.19,2013-09-30,"Healthcare",0.416508845493424,0.0771103103956753,0.219249221463154,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,70.2438837194048,0.16,89.84375
"86","ABT.N",3410759000,42903346000,4.72,6.01e+08,4.76e+08,1554125360,5.446e+09,3.63e+08,0.74,2013,77.11763623,49.80881812,22.5,79.78723404,84.52380952,0,89.84375,83.82352941,86.29032258,90.6779661,66.09730849,95.39337474,85.03649635,2013.2,34.88,2013-06-30,"Healthcare",0.3062815988023,0.079498671269136,0.233571891523603,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,70.2438837194048,0.16,89.84375
"87","ABT.N",3466576000,42686613000,4.56,554551000,544661000,1558864660,5377895000,346323000,0.99,2013,77.11763623,49.80881812,22.5,79.78723404,84.52380952,0,89.84375,83.82352941,86.29032258,90.6779661,66.09730849,95.39337474,85.03649635,2013.1,35.32,2013-03-31,"Healthcare",0.349395950768427,0.0812099100015267,0.222163609764558,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,70.2438837194048,0.16,89.84375
"88","ABT.N",1.8085e+10,6.7235e+10,1.5,-919191000,-521977000,1576667490,5632231000,460028000,-0.8,2012,83.32403252,81.36789861,79.41176471,79.78723404,82.14285714,0,92.96875,81.66666667,91.12903226,90.6779661,89.6177686,96.64256198,85.53113553,2012.4,31.3399815,2012-12-31,"Healthcare",-0.331063463482716,0.268981929054808,0.291772363493079,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,75.6997324769048,0.16,92.96875
"89","ABT.N",12054640000,63257738000,1.48,231311000,338921000,1580667740,5264787000,350653000,0.54,2012,83.32403252,81.36789861,79.41176471,79.78723404,82.14285714,0,92.96875,81.66666667,91.12903226,90.6779661,89.6177686,96.64256198,85.53113553,2012.3,32.80410888,2012-09-30,"Healthcare",0.214416345335168,0.190563880105862,0.221838525027404,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,75.6997324769048,0.16,92.96875
"90","ABT.N",12004092000,61859790000,0.09,529504000,410841000,1569333730,5313297000,370605000,0.66,2012,83.32403252,81.36789861,79.41176471,79.78723404,82.14285714,0,92.96875,81.66666667,91.12903226,90.6779661,89.6177686,96.64256198,85.53113553,2012.2,30.84715431,2012-06-30,"Healthcare",0.26179326433008,0.194053229084677,0.236154358321222,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,75.6997324769048,0.16,92.96875
"91","ABT.N",11861505000,62415801000,-0.15,463376000,351215000,1573391470,5283685000,363714000,0.57,2012,83.32403252,81.36789861,79.41176471,79.78723404,82.14285714,0,92.96875,81.66666667,91.12903226,90.6779661,89.6177686,96.64256198,85.53113553,2012.1,29.32561017,2012-03-31,"Healthcare",0.223221624558572,0.190040098980705,0.231165610679204,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,75.6997324769048,0.16,92.96875
"92","ABT.N",12039822000,60276893000,-0.8,1953705000,1618668000,1570378820,10377453000,1151607000,-3.31,2011,85.32687634,48.02058103,10.71428571,81.52173913,86.58536585,0,96.09375,86.53846154,95.96774194,89.47368421,91.2755102,94.64285714,88.24091778,2011.4,26.90453679,2011-12-31,"Healthcare",1.03075001992194,0.199741914368413,0.733330700422972,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.5364660278571,0.16,96.09375
"93","ABT.N",13096767000,59628176000,-1.55,501595000,303181000,1557795580,9816665000,1009627000,0.5,2011,85.32687634,48.02058103,10.71428571,81.52173913,86.58536585,0,96.09375,86.53846154,95.96774194,89.47368421,91.2755102,94.64285714,88.24091778,2011.3,24.46910922,2011-09-30,"Healthcare",0.194621812959567,0.219640577300235,0.648112636190687,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.5364660278571,0.16,96.09375
"94","ABT.N",12627761000,62004241000,-1.36,1674556000,1942782000,1556576530,9616291000,1037780000,3.14,2011,85.32687634,48.02058103,10.71428571,81.52173913,86.58536585,0,96.09375,86.53846154,95.96774194,89.47368421,91.2755102,94.64285714,88.24091778,2011.2,25.17724926,2011-06-30,"Healthcare",1.24811209892777,0.203659633540228,0.666706698963269,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.5364660278571,0.16,96.09375
"95","ABT.N",12530246000,61651363000,-2.71,1068786000,863818000,1554282990,9040850000,912400000,1.41,2011,85.32687634,48.02058103,10.71428571,81.52173913,86.58536585,0,96.09375,86.53846154,95.96774194,89.47368421,91.2755102,94.64285714,88.24091778,2011.1,23.46910065,2011-03-31,"Healthcare",0.55576623147629,0.203243616852396,0.587023087732563,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,77.5364660278571,0.16,96.09375
"96","ABT.N",12523517000,60573852000,-3.49,1767830000,1440847000,1546983950,9967848000,1057432000,2.44,2010,84.01642246,43.39710012,2.777777778,89.28571429,76.25,0,97.76119403,92.5,97.76119403,92.37288136,81.38244198,91.37235116,89.2,2010.4,22.92364143,2010-12-31,"Healthcare",0.931391046429409,0.20674790502014,0.68354426043011,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,75.3495885082143,0.16,97.76119403
"97","ABT.N",12910681000,57373620000,-4.56,1064110000,890660000,1545815970,8674505000,1078927000,1.61,2010,84.01642246,43.39710012,2.777777778,89.28571429,76.25,0,97.76119403,92.5,97.76119403,92.37288136,81.38244198,91.37235116,89.2,2010.3,24.99542952,2010-09-30,"Healthcare",0.576174665862716,0.225028174969611,0.6979660069109,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.84,75.3495885082143,0.16,97.76119403
"98","ADBE.OQ",1892200000,12697246000,3.25,456700000,399613000,494254000,1608419000,257849000,3.19,2016,78.14742094,77.46656761,76.78571429,88.25757576,95.52845528,57.97101449,89.86710963,74.73684211,99.83388704,35.71428571,97.52475248,42.6388291,52.23076923,2016.4,102.95,2016-12-02,"Software & IT Services",0.808517482913644,0.149024441993169,0.521693299396667,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,80.2620069555844,0.23,77.5662009891304
"99","ADBE.OQ",1916591000,12367441000,2.8,356301000,270788000,497025000,1463967000,248450000,2.2,2016,78.14742094,77.46656761,76.78571429,88.25757576,95.52845528,57.97101449,89.86710963,74.73684211,99.83388704,35.71428571,97.52475248,42.6388291,52.23076923,2016.3,108.54,2016-09-02,"Software & IT Services",0.544817665107389,0.154970700891154,0.499874251798199,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,80.2620069555844,0.23,77.5662009891304
"100","ADBE.OQ",1918389000,12216783000,2.63,329830000,244074000,498972000,1398709000,232484000,2.02,2016,78.14742094,77.46656761,76.78571429,88.25757576,95.52845528,57.97101449,89.86710963,74.73684211,99.83388704,35.71428571,97.52475248,42.6388291,52.23076923,2016.2,95.79,2016-06-03,"Software & IT Services",0.489153700007215,0.157028982179679,0.46592594374033,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,80.2620069555844,0.23,77.5662009891304
"101","ADBE.OQ",1916831000,11896682000,2.34,292307000,254307000,500693000,1383335000,237204000,2.15,2016,78.14742094,77.46656761,76.78571429,88.25757576,95.52845528,57.97101449,89.86710963,74.73684211,99.83388704,35.71428571,97.52475248,42.6388291,52.23076923,2016.1,93.8,2016-03-04,"Software & IT Services",0.507910036689149,0.161123160222321,0.473751380586507,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,80.2620069555844,0.23,77.5662009891304
"102","ADBE.OQ",1907231000,11726472000,2.26,296940000,222705000,497809000,1306404000,220514000,1.92,2015,74.93460055,74.93460055,86.36363636,94.34782609,98.64864865,58.46153846,88.77118644,64.70588235,93.8559322,33.65853659,83.48880597,53.82462687,76.91666667,2015.4,93.94,2015-11-27,"Software & IT Services",0.447370376991979,0.162643205901997,0.442969090554811,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,78.5062786476623,0.23,79.4287263852174
"103","ADBE.OQ",1906094000,11508395000,1.77,232619000,174465000,498705000,1217768000,218660000,1.54,2015,74.93460055,74.93460055,86.36363636,94.34782609,98.64864865,58.46153846,88.77118644,64.70588235,93.8559322,33.65853659,83.48880597,53.82462687,76.91666667,2015.3,82.22,2015-08-28,"Software & IT Services",0.349836075435378,0.165626397077959,0.43845560000401,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,78.5062786476623,0.23,79.4287263852174
"104","ADBE.OQ",1904376000,11165383000,1.28,180974000,147493000,498276000,1162158000,208047000,1.33,2015,74.93460055,74.93460055,86.36363636,94.34782609,98.64864865,58.46153846,88.77118644,64.70588235,93.8559322,33.65853659,83.48880597,53.82462687,76.91666667,2015.2,81.01,2015-05-29,"Software & IT Services",0.296006630863216,0.170560741176545,0.417533656046047,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,78.5062786476623,0.23,79.4287263852174
"105","ADBE.OQ",1901554000,11008422000,1.13,163248000,84888000,500048000,1109181000,215509000,0.78,2015,74.93460055,74.93460055,86.36363636,94.34782609,98.64864865,58.46153846,88.77118644,64.70588235,93.8559322,33.65853659,83.48880597,53.82462687,76.91666667,2015.1,73.94,2015-02-27,"Software & IT Services",0.169759703068505,0.172736292267865,0.430976626243881,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,78.5062786476623,0.23,79.4287263852174
"106","ADBE.OQ",911086000,10785829000,3.18,112275000,88136000,497484000,1073328000,213687000,0.83,2014,69.48566377,69.48566377,100,94.08602151,98.38709677,59.09090909,81.79012346,65.74074074,99.68553459,26.2962963,71.93983402,36.15145228,78.29313544,2014.4,72.7,2014-11-28,"Software & IT Services",0.177163486664898,0.0844706512591661,0.429535422244736,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,72.6391690641558,0.23,79.5932678795652
