Company,Date,ESG Score,ESG Combined Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
DLR.N,12/31/2015,37.89558468,37.89558468,100,34.73282443,43.41085271,50,57.17131474,0,45.21912351,43.29896907,26.5858209,51.33706468,0
DLR.N,12/31/2014,33.50160287,33.50160287,100,13.33333333,37.74509804,50,39.67741935,0,51.93548387,36.36363636,26.91908714,77.43775934,0
DLR.N,12/31/2013,36.45118027,36.45118027,100,13.68421053,15.95744681,50,41.43835616,0,52.39726027,34.70588235,68.89233954,35.14492754,0
DLR.N,12/31/2012,32.21950506,32.21950506,100,11.17021277,12.92134831,50,44.89051095,0,50.72992701,35.44303797,53.77066116,30.63016529,0
DLR.N,12/31/2011,36.80044171,36.80044171,100,12.94117647,5,50,43.89312977,0,56.10687023,40.13157895,74.74489796,34.33673469,0
DLR.N,12/31/2010,35.34368891,35.34368891,100,15.06849315,5,0,51.20967742,0,54.83870968,40.27777778,75.63067608,26.79112008,0
DLR.N,12/31/2009,41.88473995,41.88473995,100,20,8.035714286,0,59.4017094,0,57.69230769,38.57142857,84.16407061,63.34371755,0
DLTR.OQ,2/1/2020,59.96626442,43.73313221,27.5,83.84615385,31.81818182,48.71794872,76.875,88.59649123,65,65.15151515,42.12099894,84.40028139,40.47861507
DLTR.OQ,2/2/2019,42.33192199,42.33192199,100,59.23076923,3.636363636,0,18.125,4.385964912,65,65.15151515,48.61403509,94.75438596,0
DLTR.OQ,2/3/2018,50.8512208,50.8512208,96.42857143,62.6984127,19.81132075,0,17.53246753,5.882352941,64.93506494,71.77419355,67.34972678,91.9008587,25.80445545
DLTR.OQ,1/28/2017,50.1398896,50.1398896,100,63.88888889,22.34042553,0,15.2173913,4.545454545,65.2173913,61,71.87876355,95.78482537,0
DLTR.OQ,1/30/2016,49.06922828,49.06922828,100,60.20408163,23.95833333,0,42.53731343,5.555555556,67.1641791,67,48.40723203,96.10417563,26.76923077
DLTR.OQ,1/31/2015,48.93742938,38.75442897,28.57142857,61.45833333,9.090909091,0,41.66666667,6.25,68.18181818,71.73913043,58.42661692,95.55348259,0
DLTR.OQ,2/1/2014,44.09710491,44.09710491,100,65.47619048,12.16216216,0,25.89285714,0,53.63636364,66.66666667,48.1846473,85.99585062,25.32467532
DLTR.OQ,2/2/2013,33.59486305,33.59486305,100,41.66666667,0,0,25.89285714,0,54.62962963,40.54054054,33.38509317,87.83643892,28.01094891
DLTR.OQ,1/28/2012,31.15304223,31.15304223,80,40.78947368,0,0,31.73076923,0,53.92156863,40,22.26239669,85.3822314,28.2967033
DLTR.OQ,1/29/2011,30.41942581,30.41942581,100,0,0,0,50,42.85714286,68,42.42424242,27.09183673,79.23469388,0
DOV.N,12/31/2019,56.92737801,56.92737801,100,68.44512195,32.12025316,82.69896194,17.05128205,45.25423729,58.84615385,38.85793872,86.64912281,32.89473684,6.869834711
DOV.N,12/31/2018,59.83433424,59.83433424,100,67.74744027,30.85501859,81.3229572,13.94366197,48.16849817,60.28169014,39.63963964,96.77985948,52.01014832,6.930693069
DOV.N,12/31/2017,61.87133577,61.87133577,100,67.15481172,32.8125,81.07476636,20.43189369,50.24271845,61.46179402,43.29710145,97.97270173,61.60176636,7.496463932
DOV.N,12/31/2016,64.01715615,41.79118677,19.56521739,70.73732719,34.72906404,79.5,33.51449275,55.81395349,85.86956522,44.22310757,94.89883771,35.96642273,7.769230769
DOV.N,12/31/2015,66.60224307,66.60224307,100,61.55778894,30.16304348,78.10810811,25.84033613,65.77181208,83.82352941,40.65420561,97.7300995,94.30970149,8.333333333
DOV.N,12/31/2014,54.4035322,54.4035322,100,49.09638554,32.91925466,75.4601227,13.07692308,43.22033898,70.41884817,40.78212291,78.99377593,47.6659751,8.441558442
DOV.N,12/31/2013,54.4458238,54.4458238,100,45.0310559,20.1863354,90.24390244,19.32989691,47.16981132,41.17647059,44.06779661,78.00207039,55.74534161,10.03649635
DOV.N,12/31/2012,51.62360152,51.62360152,100,45.0310559,19.67741935,90.17857143,10,46.39175258,39.57219251,43.78531073,71.22933884,46.95247934,9.89010989
DOV.N,12/31/2011,56.86722657,56.86722657,100,42.08860759,20.86092715,91.46341463,17.69230769,55.05617978,49.45355191,44.21965318,81.68367347,56.58163265,11.28107075
DOV.N,12/31/2010,41.1042764,41.1042764,100,0,21.66666667,65.18987342,14.24870466,0,46.79144385,46.36363636,77.24520686,48.28456105,11.7
DOW.N,12/31/2019,77.85415657,60.6376046,43.42105263,68.62244898,78.18627451,82.72727273,98,92.6035503,90.88888889,31.40096618,61.77192982,95,94.88636364
DOW.N,12/31/2018,65.33720645,65.33720645,100,70.6043956,68.18181818,79.19463087,98.79227053,81.73076923,92.02898551,29.63917526,23.82903981,18.36455894,83.60148515
DOW.N,12/31/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DOW.N,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DPZ.N,12/29/2019,35.82172947,35.82172947,93.39622642,0,16.88311688,0,8.536585366,0,50,55.78947368,86.57894737,6.157894737,25.41322314
DPZ.N,12/30/2018,27.28844878,27.28844878,100,0,8.503401361,0,26.51515152,0,56.31313131,57.41758242,35.10928962,23.98516784,0
DPZ.N,12/31/2017,32.57013448,32.57013448,100,0,7.723577236,0,27.55681818,0,82.67045455,61.18012422,44.54034524,27.11762344,0
DPZ.N,1/1/2017,35.1606897,35.1606897,100,3.211009174,7.391304348,0,37.28323699,0,82.94797688,59.87261146,52.19543693,28.21782178,0
DPZ.N,1/3/2016,23.55847023,23.55847023,100,3,0,0,51.01351351,0,80.06756757,0,47.79228856,24.72014925,0
DPZ.N,1/31/2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DPZ.N,1/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DPZ.N,1/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DPZ.N,1/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DPZ.N,1/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DRE.N,12/31/2019,34.38309108,34.38309108,100,0,10.31746032,0,79.33526012,0,84.53757225,43.2038835,34.29824561,55.80701754,35.17561983
DRE.N,12/31/2018,39.07982456,39.07982456,100,0,12.26851852,0,74.6969697,0,94.6969697,43.49315068,57.94301327,45.96018735,18.93564356
DRE.N,12/31/2017,33.72198266,33.72198266,100,0,13.04347826,0,75.32258065,0,85,43.866171,37.67563228,42.89441991,19.30693069
DRE.N,12/31/2016,29.90813497,29.90813497,100,0,0,0,80.89700997,0,86.21262458,44.53441296,30.54240207,28.77744296,18.84615385
DRE.N,12/31/2015,31.36940668,31.36940668,100,0,0,0,78.28685259,0,83.66533865,43.29896907,37.03358209,52.14552239,0
DRE.N,12/31/2014,24.49954232,24.49954232,100,0,0,0,62.25806452,0,77.09677419,36.36363636,18.93153527,49.84439834,0
DRE.N,12/31/2013,31.16099378,31.16099378,100,0,0,0,66.09589041,0,78.76712329,34.70588235,47.67080745,50.46583851,0
DRE.N,12/31/2012,33.13466463,33.13466463,100,0,0,0,68.24817518,0,81.38686131,35.44303797,53.04752066,54.59710744,0
DRE.N,12/31/2011,35.85559089,35.85559089,100,0,0,0,68.32061069,0,80.91603053,40.13157895,62.90816327,59.43877551,0
DRE.N,12/31/2010,36.88288846,36.88288846,100,0,0,0,76.20967742,0,54.83870968,40.27777778,82.49243189,40.91826438,0
DRI.N,5/31/2020,50.87219909,50.87219909,100,58.78378378,9.935897436,0,61.40776699,71.31782946,61.89320388,82.46073298,47.71368273,20.80548716,0
DRI.N,5/26/2019,57.08537602,57.08537602,93.39622642,58.90410959,26.94805195,0,62.68292683,70.3125,61.2195122,82.36842105,68.68421053,23.07017544,0
DRI.N,5/27/2018,55.0471978,55.0471978,100,60.60606061,28.91156463,0,46.71717172,56.48148148,67.92929293,84.34065934,65.32006245,17.31069477,0
DRI.N,5/28/2017,59.5351256,59.5351256,100,59.90990991,28.86178862,0,58.80681818,54.87804878,65.90909091,81.36645963,87.09353673,18.92814131,0
DRI.N,5/29/2016,55.46592015,55.46592015,100,70.18348624,14.7826087,0,58.09248555,58.10810811,65.60693642,78.98089172,71.35170039,12.54842876,0
DRI.N,5/31/2015,55.37833957,46.11022242,36.84210526,95.5,21.71717172,0,73.31081081,6.034482759,66.21621622,73.2,62.34452736,17.07089552,27.33333333
DRI.N,5/25/2014,53.70655072,53.70655072,59.52380952,82.94117647,57.92682927,0,53.6036036,6.12244898,92.34234234,72.44897959,36.4626556,10.4253112,38.49721707
DRI.N,5/26/2013,61.28257089,61.28257089,100,88.125,77.56410256,0,80.47619048,4.651162791,90.95238095,71.97802198,51.08695652,3.881987578,40.69343066
DRI.N,5/27/2012,59.81641037,53.82124866,47.82608696,90.50632911,80.66666667,0,72.33009709,6.818181818,90.68627451,74.43181818,46.74586777,5.010330579,9.89010989
DRI.N,5/29/2011,58.81939079,58.81939079,70,91.21621622,87.12121212,0,72.39583333,5.555555556,67.89473684,72.43589744,50.45918367,5.867346939,11.28107075
DTE.N,12/31/2018,76.65518511,76.65518511,89.58333333,86.2804878,94.37869822,90.46052632,39.72222222,0,86.94444444,89.61038961,89.79313037,69.84777518,90.96534653
DTE.N,12/31/2017,63.23768525,63.23768525,100,88.17567568,78.10457516,57.91366906,26.96969697,0,75.75757576,87.03703704,66.41910879,69.38980329,76.94483734
DTE.N,12/31/2016,63.3366063,63.3366063,68.42105263,90.28776978,87.15277778,26.42276423,60.9375,0,90.3125,88.93129771,41.56263452,79.35858803,88.76923077
DTE.N,12/31/2015,65.89776311,65.89776311,100,86.94029851,84.48275862,34.95575221,43.46405229,0,90.52287582,85.2,68.43905473,83.1778607,91
DTE.N,12/31/2014,59.76311424,59.76311424,100,54.95867769,85.2,39.24731183,56.640625,0,66.015625,80,58.24688797,85.11410788,91.09461967
DTE.N,12/31/2013,61.74621937,61.74621937,100,38.23529412,71.13821138,43.88888889,55.69105691,0,66.2601626,82.32323232,92.70186335,90.63146998,89.96350365
DTE.N,12/31/2012,55.42704946,55.42704946,81.48148148,33.47826087,56.72268908,53.52941176,36.55462185,0,55.04201681,71.71717172,90.75413223,89.10123967,80.67765568
DTE.N,12/31/2011,52.59551344,45.94061386,39.28571429,46.52173913,60.25641026,60.38961039,35.95041322,0,36.25,74.24242424,61.98979592,90.35714286,85.18164436
DTE.N,12/31/2010,56.02978262,38.88445653,21.73913043,39.56521739,76.44628099,66.02564103,36.4,0,56.4,71.07843137,65.13622603,70.48435923,86.5
DTE.N,12/31/2009,63.9948266,63.9948266,100,41.20879121,76.5,66.93548387,46.19047619,0,75.71428571,75.86206897,85.92938733,91.95223261,86.45598194
DUK.N,12/31/2019,73.16666735,56.58333367,40,74.56140351,90.05681818,64.01273885,78.76344086,69.29133858,92.74193548,16.02564103,69.56140351,68.54385965,69.83471074
DUK.N,12/31/2018,66.66139289,52.08069645,37.5,68.59756098,89.64497041,62.82894737,67.5,44.87179487,91.94444444,15.90909091,55.79625293,68.98907104,67.82178218
DUK.N,12/31/2017,71.76702118,63.66128837,55.55555556,67.22972973,92.48366013,65.82733813,74.24242424,53.97727273,92.42424242,49.25925926,66.37896427,59.03251706,69.37765205
DUK.N,12/31/2016,76.42111095,72.42108179,68.42105263,72.30215827,90.625,80.89430894,69.0625,54.48717949,94.0625,83.96946565,67.86482996,82.2427895,59.76923077
DUK.N,12/31/2015,75.93414341,60.18929393,44.44444444,68.28358209,91.37931034,81.85840708,65.03267974,57.57575758,93.79084967,92.4,66.88432836,80.62810945,59.33333333
DUK.N,12/31/2014,76.22794822,76.22794822,100,69.83471074,91.6,83.33333333,61.328125,60.16949153,81.640625,88.5,78.68257261,61.15145228,70.12987013
DUK.N,12/31/2013,75.16830154,47.8114235,20.45454545,76.8907563,88.21138211,82.77777778,61.38211382,54.54545455,81.70731707,83.33333333,77.17391304,39.59627329,85.03649635
DUK.N,12/31/2012,71.01006508,40.13466217,9.259259259,73.47826087,92.85714286,86.47058824,66.80672269,50.90909091,79.41176471,67.17171717,45.60950413,58.3161157,85.53113553
DUK.N,12/31/2011,77.69164008,44.2029629,10.71428571,68.26086957,88.46153846,90.25974026,63.2231405,51.92307692,82.08333333,82.32323232,83.62244898,70.66326531,88.24091778
DUK.N,12/31/2010,71.67978603,43.44858867,15.2173913,62.17391304,73.14049587,92.94871795,59.6,55,91.6,71.07843137,76.63975782,32.4419778,89.2
DVA.N,12/31/2018,61.73634622,34.20150644,6.666666667,60.52631579,75.64102564,NULL,85.63829787,9.677419355,96.27659574,27.71084337,79.76190476,51.65886027,44.86386139
DVA.N,12/31/2017,60.3063278,60.3063278,85,54.44444444,39.0625,NULL,81.54761905,7.142857143,95.83333333,29.05405405,87.17382577,56.3428342,46.39321075
DVA.N,12/31/2016,60.03436989,60.03436989,100,61.84210526,37.09677419,NULL,89.75903614,3.571428571,88.55421687,27.77777778,85.47137322,59.81489453,45.15384615
DVA.N,12/31/2015,54.06705219,54.06705219,68.75,79.26829268,18.18181818,NULL,64.49275362,9.090909091,81.88405797,24.59016393,73.4141791,63.96144279,44.75
DVA.N,12/31/2014,66.612708,61.87778257,57.14285714,85.9375,54.34782609,NULL,50,61.11111111,86.73469388,47.6744186,83.76556017,67.27178423,45.73283859
DVA.N,12/31/2013,58.94539895,41.97269947,25,74,64.28571429,NULL,48.75,58.33333333,71.25,40.27777778,64.7515528,74.79296066,47.81021898
DVA.N,12/31/2012,47.38663062,47.38663062,82.14285714,71.73913043,47.61904762,NULL,48.68421053,0,72.36842105,17.14285714,54.70041322,70.29958678,53.93772894
DVA.N,12/31/2011,53.90711955,53.90711955,100,38.63636364,9.523809524,NULL,65.38461538,0,80.76923077,45.3125,68.52040816,98.41836735,50.86042065
DVA.N,12/31/2010,54.87615962,54.87615962,100,43.18181818,9.090909091,NULL,65.47619048,0,84.52380952,12.5,88.44601413,97.83047427,53.3
DVA.N,12/31/2009,53.32192598,53.32192598,100,0,0,NULL,93.42105263,0,85.52631579,38.33333333,86.03322949,70.56074766,28.10383747
DVN.N,12/31/2018,62.22005741,62.22005741,100,73.7244898,60.98130841,0,67.68292683,85.95041322,91.66666667,29.85074627,62.470726,73.39968774,53.15594059
DVN.N,12/31/2017,60.0507179,60.0507179,100,76.94444444,55.31400966,0,78.89344262,54.6728972,92.41803279,28.2967033,71.51746287,76.21437174,54.87977369
DVN.N,12/31/2016,59.90241386,59.90241386,100,84.9112426,57.39795918,0,74.89270386,74.74226804,86.05150215,28.86904762,56.19888076,81.38183384,7.769230769
DVN.N,12/31/2015,42.85526912,42.85526912,100,61.5625,49.16666667,0,60.32110092,0,86.9266055,27.51677852,49.16044776,86.03855721,51.33333333
DVN.N,12/31/2014,41.44517093,41.44517093,89.77272727,47.72727273,44.27710843,0,57.03883495,0,79.85436893,26.33587786,61.04771784,87.5,53.432282
DVN.N,12/31/2013,42.93207354,42.93207354,100,46.33333333,44.08284024,0,42.2705314,0,86.47342995,23.38709677,94.15113872,73.13664596,10.03649635
DVN.N,12/31/2012,41.11038019,41.11038019,92.10526316,44.8630137,52.48447205,0,40.67357513,0,86.01036269,22.91666667,75.36157025,87.24173554,9.89010989
DVN.N,12/31/2011,42.74459065,42.74459065,81,44.56521739,54.11392405,0,52.64550265,0,66.93121693,23.70689655,83.1122449,69.94897959,44.45506692
DVN.N,12/31/2010,35.45138238,35.45138238,81.81818182,58.88888889,37.02531646,0,45.85492228,0,84.71502591,0,57.16448032,49.89909183,0
DVN.N,12/31/2009,34.86120664,34.86120664,100,52.08333333,27.09923664,0,38.98809524,0,92.26190476,0,73.5721703,30.26998962,0
DXC.N,3/31/2019,83.22732598,57.97168768,32.71604938,89.11111111,96.91943128,53.48837209,85.53530752,90.59405941,91.0022779,82.78481013,90.89473684,49.59649123,85.22727273
DXC.N,3/31/2018,71.17325267,71.17325267,100,81.94444444,94.27710843,52.63157895,87.18274112,91.66666667,91.75126904,82.34463277,52.12724434,44.43793911,94.98762376
DXC.N,3/31/2017,59.23996339,59.23996339,100,81.03448276,84.19117647,54.72972973,73.47826087,97.58064516,91.44927536,81.9218241,19.45002007,36.27057407,91.86704385
DXC.N,4/1/2016,53.15503108,53.15503108,100,80.68181818,81.70731707,57.97101449,85.88039867,48.42105263,90.19933555,82.14285714,7.296599225,32.60869565,95.69230769
DXC.N,4/3/2015,52.94654398,29.8823629,6.818181818,70,81.53153153,58.46153846,83.26271186,47.05882353,90.04237288,80.97560976,3.762437811,56.06343284,89.25
DXC.N,3/28/2014,51.69218304,50.84609152,50,52.15053763,71.50537634,59.09090909,65.12345679,65.74074074,81.44654088,74.44444444,3.786307054,83.24688797,80.98330241
DXC.N,3/29/2013,45.44953665,45.44953665,63.63636364,51.66666667,67.61363636,64.40677966,18.70748299,30.20833333,84.02777778,72.88135593,1.397515528,78.62318841,79.83576642
DXC.N,3/30/2012,44.25266382,29.93883191,15.625,39.44444444,59.1954023,67.46031746,26.44927536,30.68181818,93.7037037,72.60869565,3.047520661,44.4731405,80.86080586
DXC.N,4/1/2011,49.97185373,49.97185373,66.66666667,38.88888889,54.26829268,70.3125,22.76119403,10,59.84848485,72.93577982,36.47959184,78.31632653,64.53154876
DXC.N,4/2/2010,36.49191711,36.49191711,100,41.35802469,51.92307692,71.77419355,35.18518519,0,57.8358209,76.85185185,6.205852674,25.68113017,68.1
DXCM.OQ,12/31/2019,41.17913918,41.17913918,100,24.07407407,26.92307692,0,68.38235294,30.45454545,62.99019608,84.43877551,18.36842105,36.57894737,40.03099174
DXCM.OQ,12/31/2018,18.0175965,18.0175965,100,0,0,0,11.84971098,0,30.05780347,61.07784431,11.41686183,25.6245121,0
DXCM.OQ,12/31/2017,19.65711922,19.65711922,100,0,0,0,11.66666667,0,28.33333333,63.01369863,11.62183862,46.98916098,0
DXCM.OQ,12/31/2016,22.41685809,22.41685809,100,0,0,0,21.53284672,0,28.83211679,65.76923077,19.22083513,41.39044339,0
DXCM.OQ,12/31/2015,19.83780487,19.83780487,100,0,0,0,17.93478261,0,29.34782609,56.89655172,7.929104478,64.52114428,0
DXCM.OQ,12/31/2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DXCM.OQ,12/31/2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DXCM.OQ,12/31/2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DXCM.OQ,12/31/2011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DXCM.OQ,12/31/2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EA.OQ,3/31/2020,50.21069873,50.21069873,75.30864198,72.27074236,59.11214953,0,84.98871332,0,69.63882619,35.5361596,61.11501935,42.71895885,25.56008147
EA.OQ,3/31/2019,54.91182728,54.91182728,100,72.22222222,53.31753555,0,74.37357631,0,69.36218679,35.44303797,78.29824561,63.77192982,0
EA.OQ,3/31/2018,51.66584917,51.66584917,100,70.83333333,49.09638554,0,80.32994924,0,71.1928934,35.4519774,66.37392662,63.01717408,0
EA.OQ,3/31/2017,54.92940907,54.92940907,82.14285714,67.24137931,47.42647059,0,81.88405797,0,67.97101449,35.50488599,79.02448816,62.60537937,0
EA.OQ,3/31/2016,50.81567546,50.81567546,100,67.8030303,50,0,83.55481728,0,67.44186047,35.71428571,66.7455876,57.31812312,0
EA.OQ,3/31/2015,37.68031304,37.68031304,63.63636364,69.13043478,45.94594595,0,77.75423729,0,67.79661017,33.65853659,25.3420398,60.35447761,0
EA.OQ,3/31/2014,30.68860725,30.68860725,50,55.37634409,37.6344086,0,62.65432099,0,69.18238994,26.2962963,12.29253112,55.96473029,0
EA.OQ,3/31/2013,30.60624115,23.25766603,15.90909091,0,0,0,54.76190476,0,74.30555556,24.15254237,23.44720497,58.126294,0
EA.OQ,3/31/2012,32.31153914,32.31153914,62.5,0,0,0,59.7826087,0,45.18518519,24.7826087,45.71280992,46.33264463,0
EA.OQ,3/31/2011,37.9668407,24.28645066,10.60606061,0,0,0,56.34328358,0,71.59090909,24.31192661,45.56122449,67.09183673,0
EBAY.OQ,12/31/2019,58.86454647,34.06190287,9.259259259,93.11111111,84.12322275,0,80.97949886,41.58415842,69.36218679,35.44303797,65.49122807,38.96491228,85.22727273
EBAY.OQ,12/31/2018,54.46390314,54.46390314,90.35087719,91.38888889,83.43373494,0,79.31472081,42.55952381,71.1928934,35.4519774,53.68852459,36.94379391,73.88613861
EBAY.OQ,12/31/2017,56.73833904,56.73833904,59.52380952,90,68.01470588,0,87.68115942,33.87096774,67.97101449,35.50488599,68.74749097,44.74106784,39.74540311
EBAY.OQ,12/31/2016,56.44640437,56.44640437,76.78571429,89.01515152,71.13821138,0,78.57142857,38.94736842,67.44186047,35.71428571,67.34825656,49.91390443,39.53846154
EBAY.OQ,12/31/2015,42.71757779,36.13151617,29.54545455,83.04347826,77.92792793,0,43.00847458,38.97058824,90.04237288,33.65853659,19.99378109,37.22014925,61.16666667
EBAY.OQ,12/31/2014,42.97776813,28.38543579,13.79310345,75.80645161,68.27956989,0,37.34567901,8.333333333,96.5408805,26.2962963,31.89834025,29.30497925,62.24489796
EBAY.OQ,12/31/2013,40.99277022,40.99277022,84.09090909,75,66.47727273,14.40677966,41.15646259,8.333333333,90.625,24.15254237,22.30848861,28.93374741,80.10948905
EBAY.OQ,12/31/2012,47.05211299,47.05211299,90.625,68.33333333,68.3908046,16.66666667,40.94202899,0,93.7037037,24.7826087,50.36157025,31.55991736,35.62271062
EBAY.OQ,12/31/2011,35.22963913,35.22963913,50,52.4691358,78.65853659,19.53125,53.35820896,0,78.03030303,24.31192661,16.98979592,32.90816327,38.81453155
EBAY.OQ,12/31/2010,41.24010762,27.65130381,14.0625,62.34567901,69.87179487,20.96774194,53.7037037,0,68.28358209,25.92592593,36.47830474,33.14833502,55
ECL.N,12/31/2018,70.96934589,61.41059887,51.85185185,96.42857143,95.98930481,25.5033557,80.9178744,93.26923077,92.99516908,60.82474227,37.490242,41.35441062,94.98762376
ECL.N,12/31/2017,68.71692969,68.71692969,100,88.29113924,86.2804878,25.96899225,79.83425414,92.91338583,93.64640884,69.94047619,34.26334805,40.72661582,94.48373409
ECL.N,12/31/2016,70.47179856,70.47179856,100,82.14285714,87.96296296,25.98425197,85.59322034,94.82758621,94.06779661,67.79141104,34.11536806,78.41153681,95.69230769
ECL.N,12/31/2015,66.26243255,66.26243255,100,85.86206897,85.47297297,24.3697479,76.06060606,94,94.24242424,56.62251656,26.64800995,48.72512438,95
ECL.N,12/31/2014,67.84283521,67.84283521,100,81.2,71.80451128,20.64220183,77.11267606,95.88235294,93.92857143,85.33834586,29.82365145,83.55809129,96.93877551
ECL.N,12/31/2013,62.2592824,62.2592824,85.71428571,69.2,53.05343511,21.2962963,46.12676056,89.24050633,86.5942029,86.53846154,47.87784679,79.55486542,94.43430657
ECL.N,12/31/2012,59.37031826,59.37031826,100,72.54098361,47.22222222,20.67307692,31.52173913,44,84.30656934,84.92063492,86.31198347,90.03099174,80.12820513
ECL.N,12/31/2011,57.56425403,57.56425403,100,92.79661017,42.56198347,21.28712871,72.55639098,50,87.20930233,86.7768595,42.39795918,56.47959184,55.92734226
ECL.N,12/31/2010,63.56755298,63.56755298,86,94.24778761,40.43478261,19.3877551,77.734375,55.73770492,92.46031746,91.96428571,60.09081736,90.26236125,59.9
ECL.N,12/31/2009,52.68598218,52.68598218,69.23076923,60.52631579,42.78350515,39.75903614,30.95238095,55.10204082,92.7184466,71.42857143,33.80062305,89.66770509,63.20541761
ED.N,12/31/2018,65.22762821,65.22762821,100,64.32926829,77.81065089,72.69736842,78.05555556,0,74.72222222,64.28571429,72.58001561,34.91412959,50
ED.N,12/31/2017,72.92219112,72.92219112,100,75.33783784,78.75816993,71.58273381,90.60606061,0,88.18181818,61.85185185,79.62665596,81.59373745,51.41442716
ED.N,12/31/2016,74.46017846,74.46017846,100,70.86330935,83.68055556,92.27642276,90.3125,0,89.0625,19.08396947,86.41842445,74.14980628,55.84615385
ED.N,12/31/2015,65.57679717,65.57679717,100,59.32835821,83.10344828,54.86725664,93.1372549,0,85.29411765,18,74.47139303,65.20522388,55
ED.N,12/31/2014,62.44743924,62.44743924,78.57142857,40.08264463,94,56.4516129,77.734375,0,64.453125,12,72.76970954,82.62448133,86.45640074
ED.N,12/31/2013,64.80694387,64.80694387,100,58.40336134,93.08943089,62.22222222,89.02439024,0,63.00813008,12.12121212,60.50724638,82.24637681,85.03649635
ED.N,12/31/2012,65.49347218,65.49347218,100,67.39130435,96.21848739,67.64705882,79.41176471,0,56.72268908,47.97979798,50.6714876,88.58471074,69.87179487
ED.N,12/31/2011,69.14591368,69.14591368,80.35714286,69.13043478,95.2991453,73.37662338,79.75206612,0,65.41666667,51.51515152,60.86734694,90.25510204,73.13575526
ED.N,12/31/2010,70.55281753,67.88510442,65.2173913,56.95652174,98.76033058,72.43589744,83.6,0,59.2,54.90196078,85.1160444,69.62663976,59.9
ED.N,12/31/2009,75.01424198,75.01424198,100,64.28571429,92.5,75,89.04761905,0,63.80952381,59.1954023,97.6635514,81.87954309,63.20541761
EFX.N,12/31/2019,28.9156471,17.66295175,6.41025641,20.34883721,38.20224719,0,30.23715415,0,57.70750988,27.77777778,53.63157895,38.29824561,0
EFX.N,12/31/2018,29.59072477,20.23014499,10.86956522,0,9.316770186,0,35.06224066,0,59.54356846,27.75229358,74.29742389,30.81576893,0
EFX.N,12/31/2017,30.60653087,16.77385367,2.941176471,0,8.518518519,0,49.76190476,0,58.57142857,71.89189189,54.25531915,40.4857487,0
EFX.N,12/31/2016,29.29694724,29.29694724,100,0,11.50793651,0,47.56097561,0,59.02439024,71.31147541,50.60266896,31.40335773,0
EFX.N,12/31/2015,24.51046836,24.51046836,100,0,10.17699115,0,39.36781609,0,54.02298851,71.19205298,35.16791045,28.32711443,0
EFX.N,12/31/2014,22.29033106,22.29033106,100,0,10.1010101,0,34.70149254,0,62.40601504,67.11711712,21.52489627,36.25518672,0
EFX.N,12/31/2013,30.03926519,26.78433848,23.52941176,0,8.510638298,0,36.17886179,0,65.2892562,92.64705882,48.08488613,35.76604555,0
EFX.N,12/31/2012,29.60711133,29.60711133,50,0,6.666666667,0,31.77966102,0,66.94915254,92,49.3285124,31.45661157,0
