"Name","Date","TRESGScore","TRESGCScore","TRESGCControversiesScore","TRESGResourceUseScore","TRESGEmissionsScore","TRESGInnovationScore","TRESGWorkforceScore","TRESGHumanRightsScore","TRESGCommunityScore","TRESGProductResponsibilityScore","TRESGManagementScore","TRESGShareholdersScore","TRESGCSRStrategyScore","Shareprice","TotalLongTermDebt","TotalAssets","TangibleBookValuePerShare","NetIncomeBeforeTaxes","NetIncomeAfterTaxes","TotalCommonSharesOutstanding","Revenue","ResearchAndDevelopment","RDPS","PrimaryCSRscore","SecondaryCSRscore"
"ABBV.N","2015-12-31","0.55353","0.48983","0.42614","0.64205","0.55114","0.21023","0.68750","0.88636","0.73295","0.06818","0.69258","0.16399","0.82849","59.24000","29240000000.00000","53050000000.00000","-17.97138","1924000000.00000","1517000000.00000","1609892940.00000","6400000000.00000","891000000.00000","0.55345","0.52801532302535","0.6875"
"ABBV.N","2015-09-30","0.55353","0.48983","0.42614","0.64205","0.55114","0.21023","0.68750","0.88636","0.73295","0.06818","0.69258","0.16399","0.82849","54.41000","31359000000.00000","54832000000.00000","-17.25160","1647000000.00000","1239000000.00000","1634746920.00000","5944000000.00000","1418000000.00000","0.86741","0.52801532302535","0.6875"
"ABBV.N","2015-06-30","0.55353","0.48983","0.42614","0.64205","0.55114","0.21023","0.68750","0.88636","0.73295","0.06818","0.69258","0.16399","0.82849","67.19000","27116000000.00000","53855000000.00000","-16.69933","1678000000.00000","1366000000.00000","1655276340.00000","5475000000.00000","981000000.00000","0.59265","0.52801532302535","0.6875"
"ABBV.N","2015-03-31","0.55353","0.48983","0.42614","0.64205","0.55114","0.21023","0.68750","0.88636","0.73295","0.06818","0.69258","0.16399","0.82849","58.54000","10683000000.00000","26699000000.00000","-3.53718","1396000000.00000","1022000000.00000","1593076100.00000","5040000000.00000","811000000.00000","0.50908","0.52801532302535","0.6875"
"ABBV.N","2014-12-31","0.48702","0.60462","0.72222","0.59877","0.47531","0.19753","0.70988","0.83333","0.75926","0.04938","0.40904","0.17835","0.82012","65.44000","10538000000.00000","27513000000.00000","-3.53967","-1037000000.00000","-810000000.00000","1591389330.00000","5452000000.00000","879000000.00000","0.55235","0.44456654801336","0.70987654320988"
"ABBV.N","2014-09-30","0.48702","0.60462","0.72222","0.59877","0.47531","0.19753","0.70988","0.83333","0.75926","0.04938","0.40904","0.17835","0.82012","57.76000","14469000000.00000","28454000000.00000","-1.81828","687000000.00000","506000000.00000","1593265380.00000","5019000000.00000","812000000.00000","0.50965","0.44456654801336","0.70987654320988"
"ABBV.N","2014-06-30","0.48702","0.60462","0.72222","0.59877","0.47531","0.19753","0.70988","0.83333","0.75926","0.04938","0.40904","0.17835","0.82012","56.44000","14470000000.00000","29045000000.00000","-1.70949","1433000000.00000","1098000000.00000","1591699120.00000","4926000000.00000","834000000.00000","0.52397","0.44456654801336","0.70987654320988"
"ABBV.N","2014-03-31","0.48702","0.60462","0.72222","0.59877","0.47531","0.19753","0.70988","0.83333","0.75926","0.04938","0.40904","0.17835","0.82012","51.40000","14386000000.00000","28657000000.00000","-2.12318","1286000000.00000","980000000.00000","1590066460.00000","4563000000.00000","772000000.00000","0.48551","0.44456654801336","0.70987654320988"
"ABT.N","2016-12-31","0.76002","0.46664","0.17327","0.86634","0.75743","0.01485","0.92574","0.83168","0.83663","0.70792","0.96542","0.63951","0.93265","38.41000","20681000000.00000","52666000000.00000","5.64612","875000000.00000","765000000.00000","1472869210.00000","5333000000.00000","338000000.00000","0.22948","0.7284500441282","0.92574257425743"
"ABT.N","2016-09-30","0.76002","0.46664","0.17327","0.86634","0.75743","0.01485","0.92574","0.83168","0.83663","0.70792","0.96542","0.63951","0.93265","42.29000","5975000000.00000","39497000000.00000","5.63061","-179000000.00000","-357000000.00000","1472309520.00000","5302000000.00000","352000000.00000","0.23908","0.7284500441282","0.92574257425743"
"ABT.N","2016-06-30","0.76002","0.46664","0.17327","0.86634","0.75743","0.01485","0.92574","0.83168","0.83663","0.70792","0.96542","0.63951","0.93265","39.31000","6016000000.00000","39831000000.00000","3.81770","715000000.00000","599000000.00000","1469995420.00000","5333000000.00000","348000000.00000","0.23674","0.7284500441282","0.92574257425743"
"ABT.N","2016-03-31","0.76002","0.46664","0.17327","0.86634","0.75743","0.01485","0.92574","0.83168","0.83663","0.70792","0.96542","0.63951","0.93265","41.83000","5977000000.00000","39637000000.00000","3.73617","2000000.00000","56000000.00000","1469152030.00000","4885000000.00000","379000000.00000","0.25797","0.7284500441282","0.92574257425743"
"ABT.N","2015-12-31","0.74034","0.48097","0.22159","0.84659","0.72159","0.02273","0.99432","0.83523","0.83523","0.68750","0.82598","0.69860","0.90371","44.91000","5871000000.00000","41247000000.00000","4.08172","830000000.00000","695000000.00000","1472665050.00000","5188000000.00000","375000000.00000","0.25464","0.69196289490767","0.99431818181818"
"ABT.N","2015-09-30","0.74034","0.48097","0.22159","0.84659","0.72159","0.02273","0.99432","0.83523","0.83523","0.68750","0.82598","0.69860","0.90371","40.22000","5953000000.00000","41725000000.00000","3.69842","714000000.00000","596000000.00000","1491719890.00000","5150000000.00000","338000000.00000","0.22658","0.69196289490767","0.99431818181818"
"ABT.N","2015-06-30","0.74034","0.48097","0.22159","0.84659","0.72159","0.02273","0.99432","0.83523","0.83523","0.68750","0.82598","0.69860","0.90371","49.08000","5862000000.00000","44125000000.00000","4.91599","986000000.00000","786000000.00000","1490441470.00000","5170000000.00000","345000000.00000","0.23148","0.69196289490767","0.99431818181818"
"ABT.N","2015-03-31","0.74034","0.48097","0.22159","0.84659","0.72159","0.02273","0.99432","0.83523","0.83523","0.68750","0.82598","0.69860","0.90371","46.33000","5931000000.00000","43095000000.00000","4.05707","653000000.00000","529000000.00000","1488757320.00000","4897000000.00000","313000000.00000","0.21024","0.69196289490767","0.99431818181818"
"ABT.N","2014-12-31","0.80861","0.47529","0.14198","0.73457","0.66049","0.40741","0.85802","0.83333","0.88272","0.99383","0.94766","0.97713","0.89583","45.02000","3393000000.00000","41207000000.00000","3.47233","802000000.00000","632000000.00000","1515122880.00000","5290000000.00000","346000000.00000","0.22836","0.79920180112846","0.85802469135802"
"ABT.N","2014-09-30","0.80861","0.47529","0.14198","0.73457","0.66049","0.40741","0.85802","0.83333","0.88272","0.99383","0.94766","0.97713","0.89583","41.59000","3719000000.00000","42514000000.00000","4.48004","715000000.00000","438000000.00000","1505790590.00000","5079000000.00000","305000000.00000","0.20255","0.79920180112846","0.85802469135802"
"ABT.N","2014-06-30","0.80861","0.47529","0.14198","0.73457","0.66049","0.40741","0.85802","0.83333","0.88272","0.99383","0.94766","0.97713","0.89583","40.90000","3403000000.00000","41475000000.00000","5.60152","658000000.00000","425000000.00000","1503699030.00000","5057000000.00000","310000000.00000","0.20616","0.79920180112846","0.85802469135802"
"ABT.N","2014-03-31","0.80861","0.47529","0.14198","0.73457","0.66049","0.40741","0.85802","0.83333","0.88272","0.99383","0.94766","0.97713","0.89583","38.51000","3387000000.00000","41662000000.00000","5.32379","341000000.00000","224000000.00000","1501938540.00000","4755000000.00000","369000000.00000","0.24568","0.79920180112846","0.85802469135802"
"ABT.N","2013-12-31","0.78297","0.53622","0.28947","0.71711","0.63816","0.44079","0.74342","0.82237","0.87500","0.99342","0.97062","0.83763","0.89948","38.33000","3388000000.00000","42953000000.00000","6.24250","608000000.00000","484000000.00000","1548098290.00000","5014000000.00000","359000000.00000","0.23190","0.79050210900964","0.74342105263158"
"ABT.N","2013-09-30","0.78297","0.53622","0.28947","0.71711","0.63816","0.44079","0.74342","0.82237","0.87500","0.99342","0.97062","0.83763","0.89948","33.19000","3403069000.00000","44132477000.00000","5.20328","481000000.00000","644000000.00000","1546185650.00000","4825000000.00000","339000000.00000","0.21925","0.79050210900964","0.74342105263158"
"ABT.N","2013-06-30","0.78297","0.53622","0.28947","0.71711","0.63816","0.44079","0.74342","0.82237","0.87500","0.99342","0.97062","0.83763","0.89948","34.88000","3410759000.00000","42903346000.00000","4.72017","601000000.00000","476000000.00000","1554125360.00000","5446000000.00000","363000000.00000","0.23357","0.79050210900964","0.74342105263158"
"ABT.N","2013-03-31","0.78297","0.53622","0.28947","0.71711","0.63816","0.44079","0.74342","0.82237","0.87500","0.99342","0.97062","0.83763","0.89948","35.32000","3466576000.00000","42686613000.00000","4.55840","554551000.00000","544661000.00000","1558864660.00000","5377895000.00000","346323000.00000","0.22216","0.79050210900964","0.74342105263158"
"ABT.N","2012-12-31","0.82919","0.45793","0.08667","0.76667","0.67333","0.48667","0.92667","0.83333","0.92667","0.99333","0.96869","0.77977","0.94353","31.33998","18085000000.00000","67235000000.00000","1.49619","-919191000.00000","-521977000.00000","1576667490.00000","5632231000.00000","460028000.00000","0.29177","0.8106270982041","0.92666666666667"
"ABT.N","2012-09-30","0.82919","0.45793","0.08667","0.76667","0.67333","0.48667","0.92667","0.83333","0.92667","0.99333","0.96869","0.77977","0.94353","32.80411","12054640000.00000","63257738000.00000","1.48387","231311000.00000","338921000.00000","1580667740.00000","5264787000.00000","350653000.00000","0.22184","0.8106270982041","0.92666666666667"
"ABT.N","2012-06-30","0.82919","0.45793","0.08667","0.76667","0.67333","0.48667","0.92667","0.83333","0.92667","0.99333","0.96869","0.77977","0.94353","30.84715","12004092000.00000","61859790000.00000","0.09334","529504000.00000","410841000.00000","1569333730.00000","5313297000.00000","370605000.00000","0.23615","0.8106270982041","0.92666666666667"
"ABT.N","2012-03-31","0.82919","0.45793","0.08667","0.76667","0.67333","0.48667","0.92667","0.83333","0.92667","0.99333","0.96869","0.77977","0.94353","29.32561","11861505000.00000","62415801000.00000","-0.15378","463376000.00000","351215000.00000","1573391470.00000","5283685000.00000","363714000.00000","0.23117","0.8106270982041","0.92666666666667"
"ABT.N","2011-12-31","0.81858","0.46915","0.11972","0.92254","0.61268","0.68310","0.75352","0.86620","0.97887","0.99296","0.85345","0.79868","0.95588","26.90454","12039822000.00000","60276893000.00000","-0.79929","1236000000.00000","1126000000.00000","1570378820.00000","21407000000.00000","1512000000.00000","0.96283","0.8309692927681","0.75352112676056"
"ABT.N","2011-09-30","0.81858","0.46915","0.11972","0.92254","0.61268","0.68310","0.75352","0.86620","0.97887","0.99296","0.85345","0.79868","0.95588","24.46911","13096767000.00000","59628176000.00000","-1.55384","501595000.00000","303181000.00000","1557795580.00000","9816665000.00000","1009627000.00000","0.64811","0.8309692927681","0.75352112676056"
"ABT.N","2011-06-30","0.81858","0.46915","0.11972","0.92254","0.61268","0.68310","0.75352","0.86620","0.97887","0.99296","0.85345","0.79868","0.95588","25.17725","12627761000.00000","62004241000.00000","-1.36047","1674556000.00000","1942782000.00000","1556576530.00000","9616291000.00000","1037780000.00000","0.66671","0.8309692927681","0.75352112676056"
"ABT.N","2011-03-31","0.81858","0.46915","0.11972","0.92254","0.61268","0.68310","0.75352","0.86620","0.97887","0.99296","0.85345","0.79868","0.95588","23.46910","12530246000.00000","61651363000.00000","-2.70683","1068786000.00000","863818000.00000","1554282990.00000","9040850000.00000","912400000.00000","0.58702","0.8309692927681","0.75352112676056"
"ABT.N","2010-12-31","0.83875","0.50922","0.17969","0.85938","0.69531","0.71875","0.97656","0.85938","0.96094","0.99219","0.67690","0.98283","0.95682","22.92364","12523517000.00000","60573852000.00000","-3.49383","1767830000.00000","1440847000.00000","1546983950.00000","9967848000.00000","1057432000.00000","0.68354","0.81249632234528","0.9765625"
"ABT.N","2010-09-30","0.83875","0.50922","0.17969","0.85938","0.69531","0.71875","0.97656","0.85938","0.96094","0.99219","0.67690","0.98283","0.95682","24.99543","12910681000.00000","57373620000.00000","-4.56088","1064110000.00000","890660000.00000","1545815970.00000","8674505000.00000","1078927000.00000","0.69797","0.81249632234528","0.9765625"
"ABT.N","2010-06-30","0.83875","0.50922","0.17969","0.85938","0.69531","0.71875","0.97656","0.85938","0.96094","0.99219","0.67690","0.98283","0.95682","22.38297","12612655000.00000","53381402000.00000","-2.96160","1558687000.00000","1291650000.00000","1544028720.00000","8826014000.00000","857698000.00000","0.55549","0.81249632234528","0.9765625"
"ABT.N","2010-03-31","0.83875","0.50922","0.17969","0.85938","0.69531","0.71875","0.97656","0.85938","0.96094","0.99219","0.67690","0.98283","0.95682","25.20596","10878649000.00000","53358622000.00000","-3.11678","1322207000.00000","1003015000.00000","1543565060.00000","7698354000.00000","730367000.00000","0.47317","0.81249632234528","0.9765625"
"ABT.N","2009-12-31","0.83187","0.48290","0.13393","0.91964","0.63393","0.76786","0.95536","0.76786","0.91964","0.96429","0.75205","0.82474","0.91266","25.83276","11266294000.00000","52581623000.00000","2.35444","1822882000.00000","1538729000.00000","1551167590.00000","8790127000.00000","747048000.00000","0.48160","0.80834823671555","0.95535714285714"
"ABT.N","2009-09-30","0.83187","0.48290","0.13393","0.91964","0.63393","0.76786","0.95536","0.76786","0.91964","0.96429","0.75205","0.82474","0.91266","23.67006","11576556000.00000","49846820000.00000","1.86395","1871375000.00000","1480367000.00000","1546738430.00000","7761336000.00000","675736000.00000","0.43688","0.80834823671555","0.95535714285714"
"ABT.N","2009-06-30","0.83187","0.48290","0.13393","0.91964","0.63393","0.76786","0.95536","0.76786","0.91964","0.96429","0.75205","0.82474","0.91266","22.50737","11371518000.00000","47630017000.00000","1.07687","1567038000.00000","1288105000.00000","1545912440.00000","7494876000.00000","670206000.00000","0.43353","0.80834823671555","0.95535714285714"
"ABT.N","2009-03-31","0.83187","0.48290","0.13393","0.91964","0.63393","0.76786","0.95536","0.76786","0.91964","0.96429","0.75205","0.82474","0.91266","22.82316","11675953000.00000","45437597000.00000","0.14844","1932479000.00000","1438637000.00000","1545458740.00000","6718368000.00000","650743000.00000","0.42107","0.80834823671555","0.95535714285714"
"ABT.N","2008-12-31","0.69367","0.69117","0.68868","0.74528","0.51887","0.33019","0.82075","0.81132","0.91509","0.73585","0.69465","0.70505","0.87147","25.53610","8713327000.00000","42419204000.00000","1.50801","1686206000.00000","1389723000.00000","1552432930.00000","7950268000.00000","731631000.00000","0.47128","0.66945945792598","0.82075471698113"
"ABT.N","2008-09-30","0.69367","0.69117","0.68868","0.74528","0.51887","0.33019","0.82075","0.81132","0.91509","0.73585","0.69465","0.70505","0.87147","27.55048","8468033000.00000","41753012000.00000","1.88958","1373036000.00000","1084612000.00000","1551582180.00000","7497660000.00000","680360000.00000","0.43849","0.66945945792598","0.82075471698113"
"ABT.N","2008-06-30","0.69367","0.69117","0.68868","0.74528","0.51887","0.33019","0.82075","0.81132","0.91509","0.73585","0.69465","0.70505","0.87147","25.34471","8458584000.00000","44073719000.00000","1.39983","1636318000.00000","1322014000.00000","1541546890.00000","7314021000.00000","656863000.00000","0.42611","0.66945945792598","0.82075471698113"
"ABT.N","2008-03-31","0.69367","0.69117","0.68868","0.74528","0.51887","0.33019","0.82075","0.81132","0.91509","0.73585","0.69465","0.70505","0.87147","26.38779","9042858000.00000","41177572000.00000","1.40023","1160726000.00000","937867000.00000","1543296270.00000","6765603000.00000","619957000.00000","0.40171","0.66945945792598","0.82075471698113"
"ABT.N","2007-12-31","0.68707","0.35824","0.02941","0.51961","0.38235","0.36275","0.75490","0.81373","0.83333","0.84314","0.95427","0.60645","0.82834","26.86626","9487789000.00000","39713924000.00000","1.24473","1482925000.00000","1203027000.00000","1549910140.00000","7221351000.00000","662401000.00000","0.42738","0.67414682014735","0.75490196078431"
